time_stamp,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2023-10-01T00:00:00+00:00,1664.0,0.0,3328.0
2023-10-01T01:00:00+00:00,1663.6,0.0,3327.1
2023-10-01T02:00:00+00:00,1663.0,0.0,3325.9
2023-10-01T03:00:00+00:00,1663.6,0.0,3327.2
2023-10-01T04:00:00+00:00,1664.3,0.1,3328.6
2023-10-01T05:00:00+00:00,1665.1,3.0,3327.3
2023-10-01T06:00:00+00:00,1674.5,20.2,3328.9
2023-10-01T07:00:00+00:00,1671.4,14.5,3328.2
2023-10-01T08:00:00+00:00,1664.1,0.5,3327.7
2023-10-01T09:00:00+00:00,1665.1,0.6,3329.6
2023-10-01T10:00:00+00:00,1665.0,1.0,3329.1
2023-10-01T11:00:00+00:00,1665.5,1.1,3330.0
2023-10-01T12:00:00+00:00,1664.7,1.2,3328.2
2023-10-01T13:00:00+00:00,1664.4,1.4,3327.4
2023-10-01T14:00:00+00:00,1665.5,2.6,3328.3
2023-10-01T15:00:00+00:00,1666.4,5.7,3327.0
2023-10-01T16:00:00+00:00,1663.5,2.1,3324.9
2023-10-01T17:00:00+00:00,1665.1,2.1,3328.1
2023-10-01T18:00:00+00:00,1665.2,1.9,3328.4
2023-10-01T19:00:00+00:00,1665.6,3.6,3327.6
2023-10-01T20:00:00+00:00,1666.0,3.8,3328.1
2023-10-01T21:00:00+00:00,1664.9,1.4,3328.4
2023-10-01T22:00:00+00:00,1663.6,0.2,3327.1
2023-10-01T23:00:00+00:00,1663.1,0.2,3326.1
2023-10-02T00:00:00+00:00,1663.7,0.5,3327.0
2023-10-02T01:00:00+00:00,1663.5,0.1,3326.9
2023-10-02T02:00:00+00:00,1663.4,0.4,3326.3
2023-10-02T03:00:00+00:00,1664.6,2.6,3326.5
2023-10-02T04:00:00+00:00,1664.8,1.7,3327.9
2023-10-02T05:00:00+00:00,1664.2,1.5,3326.8
2023-10-02T06:00:00+00:00,1665.0,1.7,3328.4
2023-10-02T07:00:00+00:00,1665.6,2.8,3328.4
2023-10-02T08:00:00+00:00,1665.2,3.5,3326.8
2023-10-02T09:00:00+00:00,1665.6,2.7,3328.6
2023-10-02T10:00:00+00:00,1666.4,2.8,3329.9
2023-10-02T11:00:00+00:00,1666.2,3.5,3328.9
2023-10-02T12:00:00+00:00,1666.4,3.5,3329.3
2023-10-02T13:00:00+00:00,1665.5,3.2,3327.8
2023-10-02T14:00:00+00:00,1665.9,2.7,3329.2
2023-10-02T15:00:00+00:00,1666.9,5.7,3328.0
2023-10-02T16:00:00+00:00,1669.0,13.3,3324.7
2023-10-02T17:00:00+00:00,1671.4,14.4,3328.3
2023-10-02T18:00:00+00:00,1671.1,12.6,3329.6
2023-10-02T19:00:00+00:00,1666.0,4.0,3328.0
2023-10-02T20:00:00+00:00,1664.7,0.6,3328.9
2023-10-02T21:00:00+00:00,1664.3,0.1,3328.6
2023-10-02T22:00:00+00:00,1664.4,0.0,3328.7
2023-10-02T23:00:00+00:00,1663.8,0.1,3327.5
2023-10-03T00:00:00+00:00,1663.5,0.1,3327.0
2023-10-03T01:00:00+00:00,1663.5,0.1,3327.0
2023-10-03T02:00:00+00:00,1664.0,0.4,3327.6
2023-10-03T03:00:00+00:00,1663.3,0.2,3326.4
2023-10-03T04:00:00+00:00,1663.8,0.4,3327.1
2023-10-03T05:00:00+00:00,1664.7,0.8,3328.7
2023-10-03T06:00:00+00:00,1664.9,1.0,3328.8
2023-10-03T07:00:00+00:00,1664.9,1.1,3328.7
2023-10-03T08:00:00+00:00,1665.3,1.5,3329.1
2023-10-03T09:00:00+00:00,1666.1,2.3,3329.8
2023-10-03T10:00:00+00:00,1665.3,2.4,3328.1
2023-10-03T11:00:00+00:00,1666.4,3.5,3329.3
2023-10-03T12:00:00+00:00,1667.0,4.6,3329.3
2023-10-03T13:00:00+00:00,1667.3,4.8,3329.7
2023-10-03T14:00:00+00:00,1666.7,6.3,3327.2
2023-10-03T15:00:00+00:00,1667.5,8.3,3326.8
2023-10-03T16:00:00+00:00,1665.8,6.3,3325.2
2023-10-03T17:00:00+00:00,1666.5,5.1,3328.0
2023-10-03T18:00:00+00:00,1665.9,3.8,3328.1
2023-10-03T19:00:00+00:00,1664.9,1.9,3327.9
2023-10-03T20:00:00+00:00,1664.6,0.4,3328.7
2023-10-03T21:00:00+00:00,1664.9,1.2,3328.6
2023-10-03T22:00:00+00:00,1664.4,1.9,3326.8
2023-10-03T23:00:00+00:00,1665.5,2.4,3328.6
2023-10-04T00:00:00+00:00,1664.9,1.7,3328.1
2023-10-04T01:00:00+00:00,1663.7,1.3,3326.2
2023-10-04T02:00:00+00:00,1664.7,2.4,3326.9
2023-10-04T03:00:00+00:00,1665.2,2.8,3327.7
2023-10-04T04:00:00+00:00,1664.6,2.3,3326.8
2023-10-04T05:00:00+00:00,1665.0,2.8,3327.2
2023-10-04T06:00:00+00:00,1664.9,3.0,3326.8
2023-10-04T07:00:00+00:00,1665.3,2.6,3328.0
2023-10-04T08:00:00+00:00,1665.1,2.4,3327.8
2023-10-04T09:00:00+00:00,1665.0,2.2,3327.8
2023-10-04T10:00:00+00:00,1665.6,2.3,3329.0
2023-10-04T11:00:00+00:00,1665.0,2.8,3327.2
2023-10-04T12:00:00+00:00,1665.6,2.8,3328.4
2023-10-04T13:00:00+00:00,1665.4,3.0,3327.9
2023-10-04T14:00:00+00:00,1665.5,3.6,3327.3
2023-10-04T15:00:00+00:00,1665.9,5.2,3326.6
2023-10-04T16:00:00+00:00,1665.2,5.2,3325.3
2023-10-04T17:00:00+00:00,1667.1,5.6,3328.5
2023-10-04T18:00:00+00:00,1666.2,4.5,3327.9
2023-10-04T19:00:00+00:00,1664.7,3.3,3326.0
2023-10-04T20:00:00+00:00,1655.6,3.9,3307.3
2023-10-04T21:00:00+00:00,1638.9,3.7,3274.2
2023-10-04T22:00:00+00:00,1627.2,1.8,3252.7
2023-10-04T23:00:00+00:00,1622.7,0.3,3245.2
2023-10-05T00:00:00+00:00,1631.7,0.0,3263.4
2023-10-05T01:00:00+00:00,1658.4,0.3,3316.5
2023-10-05T02:00:00+00:00,1663.2,0.6,3325.8
2023-10-05T03:00:00+00:00,1664.0,1.5,3326.4
2023-10-05T04:00:00+00:00,1665.2,2.0,3328.4
2023-10-05T05:00:00+00:00,1664.5,2.2,3326.8
2023-10-05T06:00:00+00:00,1664.4,2.5,3326.3
2023-10-05T07:00:00+00:00,1664.6,2.7,3326.6
2023-10-05T08:00:00+00:00,1664.8,1.3,3328.3
2023-10-05T09:00:00+00:00,1664.7,1.4,3328.1
2023-10-05T10:00:00+00:00,1664.4,1.3,3327.5
2023-10-05T11:00:00+00:00,1664.5,1.4,3327.5
2023-10-05T12:00:00+00:00,1665.2,1.1,3329.3
2023-10-05T13:00:00+00:00,1664.5,1.2,3327.9
2023-10-05T14:00:00+00:00,1665.3,2.4,3328.1
2023-10-05T15:00:00+00:00,1665.4,4.5,3326.3
2023-10-05T16:00:00+00:00,1664.2,3.9,3324.5
2023-10-05T17:00:00+00:00,1663.4,2.9,3323.9
2023-10-05T18:00:00+00:00,1654.7,2.6,3306.7
2023-10-05T19:00:00+00:00,1633.8,2.4,3265.2
2023-10-05T20:00:00+00:00,1621.6,3.5,3239.7
