time_stamp,pm2.5_atm,pm2.5_cf_1,humidity,pm2.5_atm_a,pm2.5_atm_b
2023-10-01T00:00:00+00:00,0.3,0.3,35,0.0,0.7
2023-10-01T01:00:00+00:00,0.6,0.6,37,0.0,1.1
2023-10-01T02:00:00+00:00,2.3,2.3,41,0.0,4.5
2023-10-01T03:00:00+00:00,1.9,1.9,43,0.4,3.5
2023-10-01T04:00:00+00:00,3.6,3.6,46,1.8,5.4
2023-10-01T05:00:00+00:00,12.4,14.1,49,17.4,7.4
2023-10-01T06:00:00+00:00,8.8,8.9,50,4.0,13.7
2023-10-01T07:00:00+00:00,14.7,14.7,51,6.9,22.5
2023-10-01T08:00:00+00:00,5.6,5.6,51,2.1,9.1
2023-10-01T09:00:00+00:00,6.3,6.3,53,5.0,7.6
2023-10-01T10:00:00+00:00,12.0,12.4,53,15.7,8.2
2023-10-01T11:00:00+00:00,8.2,9.4,55,8.1,8.2
2023-10-01T12:00:00+00:00,5.3,5.3,56,2.0,8.6
2023-10-01T13:00:00+00:00,5.7,5.7,57,2.1,9.2
2023-10-01T14:00:00+00:00,7.3,7.3,58,3.0,11.6
2023-10-01T15:00:00+00:00,12.1,12.6,57,11.0,13.3
2023-10-01T16:00:00+00:00,7.2,7.2,53,3.4,10.9
2023-10-01T17:00:00+00:00,6.8,6.8,49,3.1,10.6
2023-10-01T18:00:00+00:00,6.7,6.7,47,2.6,10.7
2023-10-01T19:00:00+00:00,8.4,8.4,43,3.5,13.3
2023-10-01T20:00:00+00:00,8.0,8.0,39,3.5,12.6
2023-10-01T21:00:00+00:00,5.9,5.9,36,2.3,9.5
2023-10-01T22:00:00+00:00,7.6,7.7,34,1.6,13.6
2023-10-01T23:00:00+00:00,9.5,9.5,34,1.4,17.5
2023-10-02T00:00:00+00:00,13.3,13.9,34,1.7,24.9
2023-10-02T01:00:00+00:00,11.5,11.6,35,1.3,21.7
2023-10-02T02:00:00+00:00,7.9,8.0,37,1.6,14.3
2023-10-02T03:00:00+00:00,7.2,7.2,41,1.8,12.6
2023-10-02T04:00:00+00:00,5.4,5.4,43,2.1,8.8
2023-10-02T05:00:00+00:00,5.6,5.6,44,2.1,9.2
2023-10-02T06:00:00+00:00,5.6,5.6,43,2.1,9.1
2023-10-02T07:00:00+00:00,6.6,6.6,45,2.7,10.5
2023-10-02T08:00:00+00:00,7.7,7.7,45,3.3,12.0
2023-10-02T09:00:00+00:00,6.5,6.5,45,2.7,10.2
2023-10-02T10:00:00+00:00,7.4,7.4,46,3.6,11.1
