time_stamp,pm2.5_atm
2023-12-01T00:00:00+00:00,1646.1
2023-12-01T01:00:00+00:00,1628.5
2023-12-01T02:00:00+00:00,1618.5
2023-12-01T03:00:00+00:00,1608.1
2023-12-01T04:00:00+00:00,1598.8
2023-12-01T05:00:00+00:00,1606.9
2023-12-01T06:00:00+00:00,1615.8
2023-12-01T07:00:00+00:00,1614.6
2023-12-01T08:00:00+00:00,1612.0
2023-12-01T09:00:00+00:00,1603.6
2023-12-01T10:00:00+00:00,1583.2
2023-12-01T11:00:00+00:00,1581.5
2023-12-01T12:00:00+00:00,1586.6
2023-12-01T13:00:00+00:00,1596.7
2023-12-01T14:00:00+00:00,1608.0
2023-12-01T15:00:00+00:00,1622.7
2023-12-01T16:00:00+00:00,1640.8
2023-12-01T17:00:00+00:00,1657.4
2023-12-01T18:00:00+00:00,1675.2
2023-12-01T19:00:00+00:00,1667.3
2023-12-01T20:00:00+00:00,1639.7
2023-12-01T21:00:00+00:00,1652.8
2023-12-01T22:00:00+00:00,1653.3
2023-12-01T23:00:00+00:00,1624.4
2023-12-02T00:00:00+00:00,1602.1
2023-12-02T01:00:00+00:00,1589.1
2023-12-02T02:00:00+00:00,1596.0
2023-12-02T03:00:00+00:00,1588.7
2023-12-02T04:00:00+00:00,1566.6
2023-12-02T05:00:00+00:00,1566.7
2023-12-02T06:00:00+00:00,1557.8
2023-12-02T07:00:00+00:00,1558.9
2023-12-02T08:00:00+00:00,1549.6
2023-12-02T09:00:00+00:00,1561.6
2023-12-02T10:00:00+00:00,1569.3
2023-12-02T11:00:00+00:00,1561.2
2023-12-02T12:00:00+00:00,1569.6
2023-12-02T13:00:00+00:00,1576.5
2023-12-02T14:00:00+00:00,1574.6
2023-12-02T15:00:00+00:00,1581.9
2023-12-02T16:00:00+00:00,1597.4
2023-12-02T17:00:00+00:00,1614.7
2023-12-02T18:00:00+00:00,1619.0
2023-12-02T19:00:00+00:00,1637.4
2023-12-02T20:00:00+00:00,1655.6
2023-12-02T21:00:00+00:00,1663.3
2023-12-02T22:00:00+00:00,1663.7
2023-12-02T23:00:00+00:00,1663.8
2023-12-03T00:00:00+00:00,1664.0
2023-12-03T01:00:00+00:00,1664.3
2023-12-03T02:00:00+00:00,1664.4
2023-12-03T03:00:00+00:00,1663.1
2023-12-03T04:00:00+00:00,1663.4
2023-12-03T05:00:00+00:00,1664.0
2023-12-03T06:00:00+00:00,1664.1
2023-12-03T07:00:00+00:00,1663.8
2023-12-03T08:00:00+00:00,1663.9
2023-12-03T09:00:00+00:00,1663.9
2023-12-03T10:00:00+00:00,1663.8
2023-12-03T11:00:00+00:00,1661.0
2023-12-03T12:00:00+00:00,1650.9
2023-12-03T13:00:00+00:00,1652.1
2023-12-03T14:00:00+00:00,1650.8
2023-12-03T15:00:00+00:00,1655.9
2023-12-03T16:00:00+00:00,1659.2
2023-12-03T17:00:00+00:00,1663.7
2023-12-03T18:00:00+00:00,1663.9
2023-12-03T19:00:00+00:00,1663.9
2023-12-03T20:00:00+00:00,1664.3
2023-12-03T21:00:00+00:00,1664.0
2023-12-03T22:00:00+00:00,1664.0
2023-12-03T23:00:00+00:00,1664.2
2023-12-04T00:00:00+00:00,1666.8
2023-12-04T01:00:00+00:00,1666.9
2023-12-04T02:00:00+00:00,1668.3
2023-12-04T03:00:00+00:00,1670.2
2023-12-04T04:00:00+00:00,1668.8
2023-12-04T05:00:00+00:00,1672.8
